Application_ID,Borrower_Name,Loan_Type,Loan_Purpose,Property_Type,Application_Date,Approval_Date,Closing_Date,Loan_Amount,Property_Value,LTV_Ratio,Interest_Rate,Tenure_Years,Credit_Score,DTI_Ratio,Processing_Time_Days,Fees,Underwriter,Processor,Status,State,Originator,Channel
APP6652,Borrower 1652,FHA,Purchase,Condo,2024-01-27,2024-02-03,2024-02-26,679437,751429,90.42,5.57,30,653,29,5,3340,Underwriter G,Processor I,Approved,IL,Agent Team E,Online
APP6653,Borrower 1653,VA,Purchase,Condo,2024-01-04,2024-01-11,2024-02-18,465387,610518,76.23,5.41,15,758,31,19,2979,Underwriter B,Processor N,Approved,NV,Agent Team K,Retail
APP6654,Borrower 1654,Conventional,Purchase,Townhouse,2024-02-27,2024-03-09,2024-03-30,766017,847860,90.35,7.43,15,621,27,19,3134,Underwriter A,Processor L,Approved,NJ,Agent Team H,Direct
APP6655,Borrower 1655,VA,Refinance,Single Family,2024-02-07,2024-02-12,2024-03-08,905631,1025983,88.27,7.95,15,649,40,10,3429,Underwriter F,Processor C,Approved,TX,Agent Team A,Direct
APP6656,Borrower 1656,Conventional,Refinance,Luxury Home,2024-02-11,,,736532,895709,82.23,5.43,30,648,38,18,5246,Underwriter G,Processor I,In Review,FL,Agent Team B,Wholesale
APP6657,Borrower 1657,VA,Refinance,Multi-Family,2024-01-29,,,165115,270494,61.04,7.78,15,793,26,21,3941,Underwriter H,Processor H,Declined,WA,Agent Team D,Online
APP6658,Borrower 1658,Conventional,Refinance,Condo,2024-01-18,,,805954,981419,82.12,5.9,20,660,28,8,6361,Underwriter A,Processor L,Declined,TX,Agent Team I,Direct
APP6659,Borrower 1659,FHA,Refinance,Condo,2024-01-31,2024-02-06,2024-03-07,692516,746525,92.77,7.09,20,749,47,24,6834,Underwriter H,Processor F,Approved,FL,Agent Team H,Direct
APP6660,Borrower 1660,FHA,Refinance,Multi-Family,2024-05-22,,,639881,690741,92.64,6.75,20,720,31,12,3053,Underwriter A,Processor H,Declined,AZ,Agent Team D,Wholesale
APP6661,Borrower 1661,Conventional,Purchase,Single Family,2024-05-22,,,860692,934028,92.15,6.62,20,609,28,10,5107,Underwriter J,Processor D,Declined,NY,Agent Team A,Retail
APP6662,Borrower 1662,VA,Purchase,Multi-Family,2024-03-18,2024-03-31,2024-04-12,772992,900039,85.88,7.19,30,672,35,7,5351,Underwriter C,Processor C,Approved,IL,Agent Team I,Online
APP6663,Borrower 1663,Jumbo,Refinance,Townhouse,2024-03-25,2024-04-01,2024-04-27,510532,585377,87.21,6.43,20,605,26,27,6275,Underwriter B,Processor F,Approved,NV,Agent Team E,Online
APP6664,Borrower 1664,FHA,Purchase,Townhouse,2024-04-06,2024-04-23,2024-05-08,780010,845149,92.29,6.18,15,789,44,13,2226,Underwriter F,Processor F,Approved,NJ,Agent Team F,Online
APP6665,Borrower 1665,Jumbo,Purchase,Condo,2024-04-22,2024-05-05,2024-05-17,957359,1085981,88.16,7.98,20,747,46,9,4278,Underwriter D,Processor O,Approved,TX,Agent Team J,Retail
APP6666,Borrower 1666,FHA,Refinance,Single Family,2024-03-26,2024-04-02,2024-04-18,237073,301443,78.65,7.03,15,687,48,7,4148,Underwriter H,Processor E,Approved,NY,Agent Team D,Retail
APP6667,Borrower 1667,Conventional,Refinance,Luxury Home,2024-03-07,2024-03-24,2024-04-22,389647,504725,77.2,5.08,30,700,44,12,4457,Underwriter B,Processor D,Approved,NJ,Agent Team B,Retail
APP6668,Borrower 1668,Jumbo,Refinance,Condo,2024-03-08,,,291503,411130,70.9,5.98,20,676,25,24,5275,Underwriter B,Processor L,In Review,FL,Agent Team C,Direct
APP6669,Borrower 1669,VA,Refinance,Townhouse,2024-03-29,,,656399,703431,93.31,5.89,20,694,41,25,6578,Underwriter B,Processor J,In Review,NV,Agent Team J,Wholesale
APP6670,Borrower 1670,FHA,Purchase,Multi-Family,2024-03-17,2024-03-28,2024-04-18,939125,1050223,89.42,5.19,30,794,33,19,5288,Underwriter C,Processor J,Approved,WA,Agent Team A,Wholesale
APP6671,Borrower 1671,FHA,Purchase,Single Family,2024-02-11,2024-02-19,2024-03-25,173404,276060,62.81,7.32,15,701,37,21,6378,Underwriter H,Processor I,Approved,TX,Agent Team J,Direct
APP6672,Borrower 1672,FHA,Refinance,Townhouse,2024-02-05,,,631294,769563,82.03,5.23,20,655,28,7,5903,Underwriter C,Processor B,In Review,AZ,Agent Team L,Retail
APP6673,Borrower 1673,VA,Purchase,Townhouse,2024-05-17,,,572109,611497,93.56,8.02,30,652,47,22,1611,Underwriter B,Processor C,Declined,AZ,Agent Team D,Retail
APP6674,Borrower 1674,VA,Refinance,Luxury Home,2024-05-17,2024-05-30,2024-06-22,376845,494191,76.25,6.28,20,677,46,25,6092,Underwriter B,Processor I,Approved,TX,Agent Team I,Direct
APP6675,Borrower 1675,FHA,Refinance,Townhouse,2024-04-16,2024-04-24,2024-06-02,883838,983907,89.83,6.14,20,785,38,26,6268,Underwriter B,Processor E,Approved,AZ,Agent Team L,Online
APP6676,Borrower 1676,Jumbo,Purchase,Condo,2024-01-23,2024-02-07,2024-03-12,550385,677830,81.2,6.16,20,756,44,18,4382,Underwriter H,Processor M,Approved,NJ,Agent Team J,Online
APP6677,Borrower 1677,FHA,Refinance,Luxury Home,2024-03-11,2024-03-19,2024-04-22,174996,256308,68.28,6.29,30,644,40,20,5626,Underwriter J,Processor O,Approved,TX,Agent Team I,Online
APP6678,Borrower 1678,Conventional,Purchase,Multi-Family,2024-02-19,2024-02-24,2024-03-24,708457,755286,93.8,5.35,20,783,48,19,3467,Underwriter I,Processor M,Approved,TX,Agent Team C,Wholesale
APP6679,Borrower 1679,FHA,Refinance,Condo,2024-02-18,2024-02-23,2024-03-17,311545,349244,89.21,5.38,20,772,26,23,2257,Underwriter J,Processor M,Approved,TX,Agent Team F,Wholesale
APP6680,Borrower 1680,Conventional,Refinance,Townhouse,2024-01-04,2024-01-20,2024-02-18,821142,926109,88.67,6.09,15,624,28,11,6565,Underwriter G,Processor D,Approved,IL,Agent Team L,Retail
APP6681,Borrower 1681,Jumbo,Refinance,Multi-Family,2024-01-12,2024-01-17,2024-02-17,457633,520297,87.96,6.63,15,682,28,10,2805,Underwriter D,Processor K,Approved,TX,Agent Team D,Retail
APP6682,Borrower 1682,Jumbo,Refinance,Condo,2024-04-22,,,792150,901180,87.9,7.32,30,644,44,18,2066,Underwriter A,Processor I,In Review,FL,Agent Team B,Wholesale
APP6683,Borrower 1683,Conventional,Purchase,Luxury Home,2024-05-16,,,646142,811346,79.64,7.75,20,716,44,12,3899,Underwriter H,Processor D,Declined,WA,Agent Team L,Retail
APP6684,Borrower 1684,FHA,Refinance,Condo,2024-04-20,2024-04-29,2024-06-04,299138,404715,73.91,5.27,20,605,28,15,4408,Underwriter H,Processor H,Approved,TX,Agent Team D,Retail
APP6685,Borrower 1685,VA,Purchase,Single Family,2024-02-11,2024-02-18,2024-03-01,570331,636953,89.54,7.84,15,773,31,21,6867,Underwriter F,Processor N,Approved,FL,Agent Team D,Online
APP6686,Borrower 1686,VA,Purchase,Single Family,2024-02-08,,,823019,869331,94.67,8.03,20,789,44,26,6526,Underwriter F,Processor M,In Review,NJ,Agent Team K,Wholesale
APP6687,Borrower 1687,Conventional,Refinance,Luxury Home,2024-01-30,2024-02-13,2024-03-02,226126,374048,60.45,6.63,30,726,44,18,5658,Underwriter F,Processor O,Approved,NY,Agent Team I,Online
APP6688,Borrower 1688,Jumbo,Refinance,Condo,2024-02-05,2024-02-20,2024-03-26,286615,428899,66.83,8.08,20,749,32,19,4428,Underwriter J,Processor G,Approved,TX,Agent Team I,Wholesale
APP6689,Borrower 1689,Jumbo,Refinance,Townhouse,2024-03-09,2024-03-17,2024-04-01,899130,1041659,86.32,5.48,20,629,39,10,5266,Underwriter H,Processor F,Approved,WA,Agent Team E,Retail
APP6690,Borrower 1690,Conventional,Refinance,Luxury Home,2024-01-16,2024-01-28,2024-02-17,166490,342059,48.67,7.25,30,754,33,9,6862,Underwriter C,Processor M,Approved,IL,Agent Team H,Wholesale
APP6691,Borrower 1691,VA,Refinance,Luxury Home,2024-03-26,2024-04-02,2024-05-04,295250,471073,62.68,7.66,20,789,49,7,2739,Underwriter H,Processor K,Approved,IL,Agent Team C,Online
APP6692,Borrower 1692,FHA,Refinance,Condo,2024-03-04,2024-03-14,2024-04-12,562639,683349,82.34,6.77,30,790,49,8,6259,Underwriter A,Processor G,Approved,NY,Agent Team E,Wholesale
APP6693,Borrower 1693,FHA,Purchase,Luxury Home,2024-04-04,2024-04-18,2024-05-06,484796,527733,91.86,7.43,30,631,25,8,6007,Underwriter E,Processor I,Approved,FL,Agent Team K,Direct
APP6694,Borrower 1694,Jumbo,Refinance,Condo,2024-05-23,2024-05-29,2024-06-17,610777,726232,84.1,7.29,15,674,30,5,5273,Underwriter I,Processor A,Approved,WA,Agent Team K,Wholesale
APP6695,Borrower 1695,Conventional,Purchase,Luxury Home,2024-05-04,2024-05-21,2024-06-13,413672,571453,72.39,7.46,30,785,41,5,5627,Underwriter H,Processor A,Approved,AZ,Agent Team C,Online
APP6696,Borrower 1696,FHA,Refinance,Condo,2024-05-15,,,488037,534204,91.36,6.39,20,673,39,11,4418,Underwriter G,Processor A,In Review,NV,Agent Team E,Direct
APP6697,Borrower 1697,FHA,Purchase,Condo,2024-03-14,,,754579,850587,88.71,5.05,20,722,49,14,1838,Underwriter A,Processor K,Declined,AZ,Agent Team L,Online
APP6698,Borrower 1698,VA,Refinance,Townhouse,2024-03-19,2024-03-25,2024-04-09,673764,822770,81.89,5.54,20,754,45,13,2327,Underwriter D,Processor O,Approved,AZ,Agent Team J,Retail
APP6699,Borrower 1699,FHA,Refinance,Multi-Family,2024-05-28,2024-06-13,2024-07-21,182556,280519,65.08,6.14,15,650,28,24,6326,Underwriter F,Processor J,Approved,CO,Agent Team D,Online
APP6700,Borrower 1700,VA,Refinance,Single Family,2024-01-01,2024-01-14,2024-02-11,426463,576960,73.92,6.33,20,786,41,7,2365,Underwriter E,Processor A,Approved,CA,Agent Team B,Wholesale
APP6701,Borrower 1701,Conventional,Purchase,Luxury Home,2024-02-09,2024-02-22,2024-03-06,253841,400585,63.37,7.4,20,620,49,10,1877,Underwriter I,Processor A,Approved,TX,Agent Team L,Retail
APP6702,Borrower 1702,FHA,Purchase,Condo,2024-01-25,2024-02-07,2024-02-25,744621,777217,95.81,6.83,20,675,48,24,2482,Underwriter D,Processor E,Approved,TX,Agent Team K,Online
APP6703,Borrower 1703,Conventional,Refinance,Townhouse,2024-04-12,2024-04-29,2024-05-29,892547,946569,94.29,7.88,20,693,45,16,5708,Underwriter E,Processor I,Approved,AZ,Agent Team A,Wholesale
APP6704,Borrower 1704,Conventional,Refinance,Single Family,2024-05-29,2024-06-12,2024-07-16,974718,1034251,94.24,7.04,20,731,42,27,4156,Underwriter C,Processor F,Approved,NV,Agent Team I,Retail
APP6705,Borrower 1705,FHA,Refinance,Townhouse,2024-04-07,2024-04-13,2024-04-28,254162,414866,61.26,6.72,30,761,40,15,6312,Underwriter D,Processor D,Approved,AZ,Agent Team D,Wholesale
APP6706,Borrower 1706,Conventional,Refinance,Single Family,2024-04-06,2024-04-19,2024-05-23,741297,915650,80.96,6.66,20,636,28,16,5365,Underwriter A,Processor K,Approved,TX,Agent Team J,Wholesale
APP6707,Borrower 1707,Jumbo,Purchase,Townhouse,2024-03-07,,,631875,676156,93.45,5.06,15,780,45,25,2810,Underwriter F,Processor J,In Review,TX,Agent Team I,Direct
APP6708,Borrower 1708,Conventional,Purchase,Luxury Home,2024-04-15,2024-04-20,2024-05-07,526330,560587,93.89,6.59,20,790,45,25,1968,Underwriter B,Processor O,Approved,NV,Agent Team I,Online
APP6709,Borrower 1709,VA,Purchase,Single Family,2024-01-18,2024-01-27,2024-02-26,506611,616948,82.12,7.81,20,624,48,17,4313,Underwriter C,Processor C,Approved,NY,Agent Team K,Direct
APP6710,Borrower 1710,FHA,Purchase,Condo,2024-02-18,2024-02-23,2024-03-11,470338,612210,76.83,5.12,20,620,46,19,4546,Underwriter J,Processor I,Approved,FL,Agent Team C,Direct
APP6711,Borrower 1711,FHA,Purchase,Townhouse,2024-02-17,2024-02-28,2024-03-27,729779,767822,95.05,7.75,15,731,45,5,5436,Underwriter F,Processor B,Approved,TX,Agent Team F,Online
APP6712,Borrower 1712,Jumbo,Refinance,Single Family,2024-03-20,2024-03-26,2024-04-28,194158,363596,53.4,7.91,20,736,28,17,6353,Underwriter H,Processor F,Approved,IL,Agent Team F,Online
APP6713,Borrower 1713,FHA,Purchase,Multi-Family,2024-04-16,2024-05-03,2024-05-25,822818,940185,87.52,6.38,15,679,27,21,5482,Underwriter F,Processor C,Approved,IL,Agent Team I,Online
APP6714,Borrower 1714,FHA,Purchase,Townhouse,2024-03-21,2024-04-05,2024-04-21,814399,859389,94.76,8.09,30,633,40,23,6499,Underwriter I,Processor B,Approved,NJ,Agent Team C,Direct
APP6715,Borrower 1715,Jumbo,Purchase,Multi-Family,2024-05-17,2024-05-26,2024-06-26,804511,838467,95.95,7.75,20,707,47,17,6500,Underwriter D,Processor E,Approved,TX,Agent Team A,Wholesale
APP6716,Borrower 1716,FHA,Refinance,Condo,2024-01-20,,,407023,506234,80.4,7.28,30,751,36,5,4463,Underwriter B,Processor J,Declined,TX,Agent Team L,Wholesale
APP6717,Borrower 1717,Conventional,Purchase,Single Family,2024-03-04,2024-03-20,2024-04-09,565596,698748,80.94,5.02,15,613,43,11,4374,Underwriter A,Processor C,Approved,WA,Agent Team L,Retail
APP6718,Borrower 1718,VA,Refinance,Multi-Family,2024-04-06,2024-04-22,2024-05-18,385018,432171,89.09,5.42,20,795,41,21,6969,Underwriter E,Processor B,Approved,IL,Agent Team G,Online
APP6719,Borrower 1719,Conventional,Purchase,Single Family,2024-04-02,2024-04-10,2024-04-27,322606,424048,76.08,5.51,30,762,44,10,5974,Underwriter H,Processor B,Approved,NY,Agent Team G,Online
APP6720,Borrower 1720,FHA,Refinance,Townhouse,2024-01-23,,,964822,1076996,89.58,6.39,20,779,32,27,2333,Underwriter C,Processor F,In Review,NJ,Agent Team E,Retail
APP6721,Borrower 1721,VA,Refinance,Luxury Home,2024-04-09,,,741676,824011,90.01,6.38,20,635,40,27,1682,Underwriter F,Processor N,In Review,TX,Agent Team B,Retail
APP6722,Borrower 1722,FHA,Purchase,Luxury Home,2024-03-25,,,342268,437968,78.15,5.42,20,798,38,11,6322,Underwriter I,Processor G,Declined,TX,Agent Team D,Online
APP6723,Borrower 1723,Jumbo,Purchase,Single Family,2024-02-27,,,560141,596174,93.96,6.48,20,745,38,14,5433,Underwriter A,Processor G,In Review,WA,Agent Team L,Direct
APP6724,Borrower 1724,Jumbo,Purchase,Condo,2024-03-11,2024-03-22,2024-04-07,473392,607885,77.88,5.3,15,752,32,12,3137,Underwriter D,Processor G,Approved,WA,Agent Team E,Online
APP6725,Borrower 1725,FHA,Refinance,Single Family,2024-03-19,,,188734,280806,67.21,8.14,30,639,43,24,6634,Underwriter J,Processor J,In Review,AZ,Agent Team G,Retail
APP6726,Borrower 1726,Conventional,Purchase,Condo,2024-04-08,2024-04-18,2024-05-24,742190,894437,82.98,5.92,30,711,39,17,3215,Underwriter J,Processor F,Approved,FL,Agent Team A,Retail
APP6727,Borrower 1727,Conventional,Refinance,Townhouse,2024-03-22,2024-04-08,2024-05-13,709373,759799,93.36,7.54,20,719,49,5,3764,Underwriter B,Processor N,Approved,FL,Agent Team B,Online
APP6728,Borrower 1728,Jumbo,Purchase,Single Family,2024-05-05,2024-05-22,2024-06-03,794919,852718,93.22,6.93,15,622,26,25,1647,Underwriter G,Processor O,Approved,WA,Agent Team K,Direct
APP6729,Borrower 1729,FHA,Purchase,Multi-Family,2024-05-23,2024-05-30,2024-06-27,661844,813245,81.38,7.0,15,624,47,16,1942,Underwriter C,Processor D,Approved,IL,Agent Team I,Direct
APP6730,Borrower 1730,Conventional,Refinance,Multi-Family,2024-05-08,,,838526,894253,93.77,7.03,30,779,33,16,4831,Underwriter C,Processor O,Declined,AZ,Agent Team D,Direct
APP6731,Borrower 1731,FHA,Refinance,Luxury Home,2024-05-14,2024-05-29,2024-06-18,206790,302486,68.36,5.78,15,731,25,26,4677,Underwriter I,Processor K,Approved,IL,Agent Team C,Online
APP6732,Borrower 1732,Conventional,Purchase,Luxury Home,2024-02-03,2024-02-18,2024-03-21,946247,1121113,84.4,5.4,30,654,33,21,4720,Underwriter G,Processor M,Approved,TX,Agent Team H,Wholesale
APP6733,Borrower 1733,Jumbo,Purchase,Multi-Family,2024-05-20,2024-05-27,2024-06-11,858074,911888,94.1,5.39,15,623,35,14,4288,Underwriter D,Processor H,Approved,NJ,Agent Team G,Retail
APP6734,Borrower 1734,FHA,Refinance,Multi-Family,2024-01-13,2024-01-30,2024-02-22,807129,879407,91.78,8.06,20,618,36,24,4273,Underwriter D,Processor F,Approved,AZ,Agent Team J,Online
APP6735,Borrower 1735,Conventional,Refinance,Townhouse,2024-04-29,2024-05-15,2024-06-16,942650,1096933,85.94,7.83,15,661,42,16,2710,Underwriter H,Processor K,Approved,NJ,Agent Team I,Direct
APP6736,Borrower 1736,VA,Purchase,Luxury Home,2024-02-17,2024-03-04,2024-04-07,187117,347097,53.91,7.2,30,780,49,8,3769,Underwriter G,Processor A,Approved,IL,Agent Team I,Wholesale
APP6737,Borrower 1737,FHA,Refinance,Luxury Home,2024-05-20,2024-06-03,2024-07-01,337213,490532,68.74,7.74,30,654,48,22,5630,Underwriter A,Processor L,Approved,NJ,Agent Team F,Online
APP6738,Borrower 1738,VA,Purchase,Townhouse,2024-01-07,,,428796,571910,74.98,5.59,15,699,34,17,3194,Underwriter H,Processor D,Declined,NY,Agent Team I,Online
APP6739,Borrower 1739,Jumbo,Purchase,Condo,2024-04-19,2024-05-03,2024-06-05,698683,862090,81.05,5.6,20,724,45,24,1602,Underwriter E,Processor E,Approved,FL,Agent Team A,Online
APP6740,Borrower 1740,Jumbo,Refinance,Single Family,2024-04-14,2024-04-26,2024-06-03,857597,983768,87.17,5.44,15,647,35,20,5246,Underwriter F,Processor L,Approved,CO,Agent Team I,Retail
APP6741,Borrower 1741,Conventional,Purchase,Townhouse,2024-02-22,,,955378,1070615,89.24,7.17,20,651,26,16,3894,Underwriter B,Processor M,Declined,NJ,Agent Team I,Online
APP6742,Borrower 1742,Conventional,Refinance,Townhouse,2024-03-09,2024-03-18,2024-04-25,958534,1010070,94.9,5.63,20,791,45,16,2874,Underwriter I,Processor A,Approved,IL,Agent Team B,Retail
APP6743,Borrower 1743,Conventional,Refinance,Townhouse,2024-04-17,,,915167,1049830,87.17,5.82,30,673,41,21,2125,Underwriter E,Processor A,In Review,FL,Agent Team F,Retail
APP6744,Borrower 1744,VA,Purchase,Condo,2024-04-04,2024-04-17,2024-05-02,895866,963605,92.97,6.28,15,668,44,25,4004,Underwriter E,Processor J,Approved,CO,Agent Team F,Direct
APP6745,Borrower 1745,VA,Purchase,Luxury Home,2024-04-28,2024-05-10,2024-06-10,600330,746287,80.44,6.25,15,755,47,10,4516,Underwriter J,Processor B,Approved,WA,Agent Team B,Wholesale
APP6746,Borrower 1746,Conventional,Purchase,Single Family,2024-01-07,,,391851,481246,81.42,5.11,20,738,39,6,2129,Underwriter J,Processor B,Declined,CA,Agent Team G,Online
APP6747,Borrower 1747,VA,Purchase,Condo,2024-01-07,2024-01-19,2024-02-05,723367,787478,91.86,5.98,30,629,46,26,4399,Underwriter G,Processor H,Approved,WA,Agent Team K,Retail
APP6748,Borrower 1748,Conventional,Refinance,Condo,2024-05-12,2024-05-17,2024-06-12,188233,240928,78.13,7.97,30,705,26,24,4154,Underwriter F,Processor M,Approved,CA,Agent Team L,Wholesale
APP6749,Borrower 1749,Conventional,Purchase,Single Family,2024-03-17,2024-04-01,2024-04-13,300933,471374,63.84,7.71,20,736,25,15,3428,Underwriter I,Processor J,Approved,NV,Agent Team B,Direct
APP6750,Borrower 1750,FHA,Purchase,Condo,2024-04-16,,,334492,379981,88.03,5.23,30,639,42,20,2384,Underwriter C,Processor K,Declined,CA,Agent Team I,Online
APP6751,Borrower 1751,FHA,Purchase,Luxury Home,2024-04-02,2024-04-18,2024-05-10,703093,828071,84.91,7.14,20,665,35,26,6221,Underwriter I,Processor I,Approved,CA,Agent Team I,Retail
APP6752,Borrower 1752,VA,Refinance,Multi-Family,2024-05-08,,,490907,561369,87.45,5.69,15,775,36,16,3614,Underwriter G,Processor N,In Review,AZ,Agent Team J,Retail
APP6753,Borrower 1753,FHA,Refinance,Multi-Family,2024-01-30,2024-02-10,2024-02-23,204918,379591,53.98,7.06,15,638,35,15,5801,Underwriter D,Processor D,Approved,IL,Agent Team H,Wholesale
APP6754,Borrower 1754,VA,Purchase,Single Family,2024-05-10,,,408989,508524,80.43,7.34,15,680,40,7,1748,Underwriter D,Processor B,Declined,CA,Agent Team H,Online
APP6755,Borrower 1755,FHA,Refinance,Townhouse,2024-03-14,2024-03-23,2024-04-18,354583,448527,79.05,6.63,20,773,35,5,6591,Underwriter F,Processor N,Approved,NJ,Agent Team A,Online
APP6756,Borrower 1756,VA,Refinance,Multi-Family,2024-01-26,,,806921,890126,90.65,7.54,20,793,27,13,6734,Underwriter H,Processor H,In Review,NJ,Agent Team K,Direct
APP6757,Borrower 1757,VA,Refinance,Multi-Family,2024-02-20,2024-02-25,2024-03-25,833690,1010901,82.47,6.28,20,719,30,11,6445,Underwriter H,Processor H,Approved,NV,Agent Team H,Wholesale
APP6758,Borrower 1758,FHA,Purchase,Multi-Family,2024-02-14,2024-02-24,2024-03-25,357526,505038,70.79,6.29,15,611,44,22,6948,Underwriter E,Processor M,Approved,CA,Agent Team A,Retail
APP6759,Borrower 1759,Conventional,Refinance,Luxury Home,2024-03-17,,,409111,553980,73.85,6.86,30,734,41,27,4953,Underwriter J,Processor H,In Review,FL,Agent Team C,Wholesale
APP6760,Borrower 1760,VA,Refinance,Multi-Family,2024-01-24,2024-01-30,2024-02-13,562156,717175,78.38,7.01,30,748,45,14,4112,Underwriter E,Processor O,Approved,CA,Agent Team I,Online
APP6761,Borrower 1761,Jumbo,Refinance,Condo,2024-02-15,2024-03-03,2024-03-23,823765,856586,96.17,7.47,30,718,27,22,3472,Underwriter B,Processor E,Approved,NV,Agent Team E,Direct
APP6762,Borrower 1762,FHA,Refinance,Townhouse,2024-05-26,,,406196,540668,75.13,6.09,20,616,28,25,6125,Underwriter I,Processor B,Declined,IL,Agent Team F,Wholesale
APP6763,Borrower 1763,Conventional,Purchase,Multi-Family,2024-05-25,,,478333,647534,73.87,5.97,20,787,26,8,6169,Underwriter H,Processor E,In Review,NY,Agent Team H,Online
APP6764,Borrower 1764,VA,Purchase,Single Family,2024-05-08,2024-05-15,2024-06-16,847600,1004275,84.4,7.47,15,699,31,11,5745,Underwriter J,Processor K,Approved,NJ,Agent Team B,Direct
APP6765,Borrower 1765,Conventional,Refinance,Luxury Home,2024-04-30,2024-05-06,2024-05-30,728679,760286,95.84,7.57,20,741,38,24,6182,Underwriter H,Processor I,Approved,NY,Agent Team K,Retail
APP6766,Borrower 1766,Conventional,Purchase,Single Family,2024-01-06,2024-01-15,2024-01-27,423298,578840,73.13,6.05,20,698,44,15,3216,Underwriter C,Processor A,Approved,IL,Agent Team C,Online
APP6767,Borrower 1767,Jumbo,Refinance,Townhouse,2024-02-25,,,618897,688388,89.91,6.02,20,665,32,5,3158,Underwriter G,Processor C,In Review,FL,Agent Team H,Online
APP6768,Borrower 1768,FHA,Purchase,Single Family,2024-02-07,,,216538,351108,61.67,7.44,15,737,37,5,4638,Underwriter H,Processor F,In Review,AZ,Agent Team A,Direct
APP6769,Borrower 1769,VA,Purchase,Condo,2024-05-16,2024-05-25,2024-06-15,846713,1023796,82.7,7.14,20,748,45,5,6750,Underwriter F,Processor C,Approved,NV,Agent Team D,Direct
